"artist_name","latitude","longitude","views","track_link","track_name","rank","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_admin_2","boundaries_admin_3","boundaries_admin_4","boundaries_admin_5","boundaries_postal_1","boundaries_postal_2","boundaries_postal_3","boundaries_postal_4"
"L'Algérino",32.87519,13.18746,80784,"Fvw4vOXyBPU","Les Menottes (Tching Tchang Tchong)",0,"LY","Tripoli",2210247,"LY","LYA111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Fally Ipupa",3.86667,11.51667,121919,"p4ljo8KpBkM","Mannequin",0,"CM","Yaounde",2220957,"CM","CMA102","CMA20208",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Fally Ipupa",4.04827,9.70428,93856,"p4ljo8KpBkM","Mannequin",0,"CM","Douala",2232593,"CM","CMA105","CMA20504",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Scró Qui Cuia",-8.83682,13.23432,190840,"VeaQtiogx18","Vou Partir Cama",0,"AO","Luanda",2240449,"AO","AOA111","AOA211005",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Lil Pump",16.01793,-16.48962,261785,"4LfJnj66HVQ","Gucci Gang",0,"SN","Saint-Louis",2246452,"SN","SNA108","SNA2083",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Aida Samb",14.6937,-17.44406,692484,"QUF0Ac5xATI","Lan La? (feat. Pape Thiopet)",0,"SN","Dakar",2253354,"SN","SNA101","SNA2011",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.70123,-9.3276,25315,"2Vv-BfVoq4g","Perfect",0,"PT","Sao Domingos de Rana",2263352,"PT","PTA117","PTA211","PTA31105","PTA4110507",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.77457,-9.3276,17427,"2Vv-BfVoq4g","Perfect",0,"PT","Rio de Mouro",2263827,"PT","PTA117","PTA211","PTA31111","PTA4111108",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.75657,-9.25451,33443,"2Vv-BfVoq4g","Perfect",0,"PT","Queluz",2264268,"PT","PTA117","PTA211","PTA31111","PTA4111126",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.79269,-9.1838,31005,"2Vv-BfVoq4g","Perfect",0,"PT","Odivelas",2265467,"PT","PTA117","PTA211","PTA31116","PTA4111603",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.71667,-9.13333,1091851,"2Vv-BfVoq4g","Perfect",0,"PT","Lisbon",2267057,"PT","PTA117","PTA211","PTA31106","PTA4110665",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",39.74362,-8.80705,45268,"2Vv-BfVoq4g","Perfect",0,"PT","Leiria",2267095,"PT","PTA116","PTA210","PTA31009","PTA4100933",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",32.66568,-16.92547,108132,"2Vv-BfVoq4g","Perfect",0,"PT","Funchal",2267827,"PT","PTA130","PTA231","PTA33103","PTA4310309",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",37.01937,-7.93223,41768,"2Vv-BfVoq4g","Perfect",0,"PT","Faro",2268339,"PT","PTA115","PTA208","PTA30805","PTA4080508",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.56667,-7.9,45809,"2Vv-BfVoq4g","Perfect",0,"PT","Evora",2268406,"PT","PTA118","PTA207","PTA30705","PTA4070522",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.64502,-9.14843,9968,"2Vv-BfVoq4g","Perfect",0,"PT","Corroios",2269041,"PT","PTA117","PTA215","PTA31510","PTA4151005",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.66314,-9.0724,27457,"2Vv-BfVoq4g","Perfect",0,"PT","Barreiro",2271071,"PT","PTA117","PTA215","PTA31504","PTA4150410",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.62961,-9.11557,17866,"2Vv-BfVoq4g","Perfect",0,"PT","Amora",2271680,"PT","PTA117","PTA215","PTA31510","PTA4151002",NULL,NULL,NULL,NULL,NULL
"Ed Sheeran",38.75382,-9.23083,62124,"2Vv-BfVoq4g","Perfect",0,"PT","Amadora",2271772,"PT","PTA117","PTA211","PTA31115","PTA4111517",NULL,NULL,NULL,NULL,NULL
"Debordo Leekunfa",5.30966,-4.01266,626546,"DZ7zLaKyJhg","Robot Macador",0,"CI","Abidjan",2293538,"CI","CIA109","CIA20901",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Ebony Reigns",5.55602,-0.1969,459582,"d8cJoGtU660","Maame Hw3",0,"GH","Accra",2306104,"GH","GHA105",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Davido",6.45407,3.39467,473544,"8ORvJcpe2Oc","FIA",0,"NG","Lagos",2332459,"NG","NGA125","NGA22514",NULL,NULL,NULL,"NGP110",NULL,NULL,NULL
"Davido",9.05785,7.49508,67505,"8ORvJcpe2Oc","FIA",0,"NG","Abuja",2352778,"NG","NGA115","NGA21502",NULL,NULL,NULL,"NGP190",NULL,NULL,NULL
"DJ Arafat",12.36566,-1.53388,23117,"upv49d_7PMA","Faut chercher pour toi",0,"BF","Ouagadougou",2357048,"BF","BFA103","BFA2031",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Shado Chris",6.13748,1.21227,26902,"QVA1g2wF0kQ","C'est pas possible",0,"TG","Lome",2365267,"TG","TGA101","TGA237",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Luis Fonsi",18.08581,-15.9785,24302,"kJQP7kiw5Fk","Despacito",0,"MR","Nouakchott",2377450,"MR","MRA113","MRA2134",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Don'Zer",0.39241,9.45356,57518,"g0a7g5EVPRc","Goudronier",0,"GA","Libreville",2399697,"GA","GAA11","GAA2105",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Sona Tata",9.53795,-13.67729,30605,"yt8De_qOyEo","Fidélité",0,"GN","Conakry",2422465,"GN","GNA12","GNA221",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Comment Être un dieu au lit",12.65,-8,32514,"pMEI9aEhUB0","sans aucune lacune astuce partie 3",0,"ML","Bamako",2460596,"ML","MLA15","MLA254",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Klay BBj",36.81897,10.16579,2316862,"51uJNBsvsuU","Klay - Dima Labes ft. Rayen",0,"TN","Tunis",2464470,"TN","TNA111","TNA21155",NULL,NULL,NULL,"TNP110",NULL,NULL,NULL
"Klay BBj",35.82539,10.63699,32928,"51uJNBsvsuU","Klay - Dima Labes ft. Rayen",0,"TN","Sousse",2464915,"TN","TNA131","TNA23151",NULL,NULL,NULL,"TNP140",NULL,NULL,NULL
"Luis Fonsi",39.9383,-0.10087,24033,"TyHvyGVs42U","Échame la Culpa",0,"ES","Vila-real",2509509,"ES","ESA110","ESA212","ESA312135",NULL,NULL,"ESP112",NULL,NULL,NULL
"Luis Fonsi",39.46975,-0.37739,924388,"TyHvyGVs42U","Échame la Culpa",0,"ES","Valencia",2509954,"ES","ESA110","ESA246","ESA346250",NULL,NULL,"ESP146",NULL,NULL,NULL
"Luis Fonsi",37.97872,-0.68222,38606,"TyHvyGVs42U","Échame la Culpa",0,"ES","Torrevieja",2510253,"ES","ESA110","ESA203","ESA303133",NULL,NULL,"ESP103",NULL,NULL,NULL
"Luis Fonsi",39.43705,-0.46546,29759,"TyHvyGVs42U","Échame la Culpa",0,"ES","Torrent",2510279,"ES","ESA110","ESA246","ESA346244",NULL,NULL,"ESP146",NULL,NULL,NULL
"Luis Fonsi",39.8581,-4.02263,88130,"TyHvyGVs42U","Échame la Culpa",0,"ES","Toledo",2510409,"ES","ESA108","ESA245","ESA345168",NULL,NULL,"ESP145",NULL,NULL,NULL
"Luis Fonsi",27.99243,-15.41915,28420,"TyHvyGVs42U","Échame la Culpa",0,"ES","Telde",2510542,"ES","ESA105","ESA235","ESA335026",NULL,NULL,"ESP135",NULL,NULL,NULL
"Luis Fonsi",39.96348,-4.83076,39136,"TyHvyGVs42U","Échame la Culpa",0,"ES","Talavera de la Reina",2510693,"ES","ESA108","ESA245","ESA345165",NULL,NULL,"ESP145",NULL,NULL,NULL
"Luis Fonsi",37.38283,-5.97317,1050299,"TyHvyGVs42U","Échame la Culpa",0,"ES","Sevilla",2510911,"ES","ESA101","ESA241","ESA341091",NULL,NULL,"ESP141",NULL,NULL,NULL
"Luis Fonsi",28.46824,-16.25462,193957,"TyHvyGVs42U","Échame la Culpa",0,"ES","Santa Cruz de Tenerife",2511174,"ES","ESA105","ESA238","ESA338038",NULL,NULL,"ESP138",NULL,NULL,NULL
"Luis Fonsi",36.77808,-6.3515,26540,"TyHvyGVs42U","Échame la Culpa",0,"ES","Sanlucar de Barrameda",2511306,"ES","ESA101","ESA211","ESA311032",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",36.4759,-6.19817,49838,"TyHvyGVs42U","Échame la Culpa",0,"ES","San Fernando",2511388,"ES","ESA101","ESA211","ESA311031",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",28.4853,-16.32014,68251,"TyHvyGVs42U","Échame la Culpa",0,"ES","La Laguna",2511401,"ES","ESA105","ESA238","ESA338023",NULL,NULL,"ESP138",NULL,NULL,NULL
"Luis Fonsi",36.52819,-6.19011,18495,"TyHvyGVs42U","Échame la Culpa",0,"ES","Puerto Real",2512169,"ES","ESA101","ESA211","ESA311028",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",38.68712,-4.10734,17681,"TyHvyGVs42U","Échame la Culpa",0,"ES","Puertollano",2512177,"ES","ESA108","ESA213","ESA313071",NULL,NULL,"ESP113",NULL,NULL,NULL
"Luis Fonsi",39.56939,2.65024,225875,"TyHvyGVs42U","Échame la Culpa",0,"ES","Palma",2512989,"ES","ESA104","ESA207","ESA307040",NULL,NULL,"ESP107",NULL,NULL,NULL
"Luis Fonsi",37.98704,-1.13004,169341,"TyHvyGVs42U","Échame la Culpa",0,"ES","Murcia",2513416,"ES","ESA114","ESA230","ESA330030",NULL,NULL,"ESP130",NULL,NULL,NULL
"Luis Fonsi",38.05456,-1.20763,37892,"TyHvyGVs42U","Échame la Culpa",0,"ES","Molina de Segura",2513759,"ES","ESA114","ESA230","ESA330027",NULL,NULL,"ESP130",NULL,NULL,NULL
"Luis Fonsi",39.47523,-0.41825,14081,"TyHvyGVs42U","Échame la Culpa",0,"ES","Mislata",2513811,"ES","ESA110","ESA246","ESA346169",NULL,NULL,"ESP146",NULL,NULL,NULL
"Luis Fonsi",36.51543,-4.88583,46385,"TyHvyGVs42U","Échame la Culpa",0,"ES","Marbella",2514169,"ES","ESA101","ESA229","ESA329069",NULL,NULL,"ESP129",NULL,NULL,NULL
"Luis Fonsi",37.67119,-1.7017,31367,"TyHvyGVs42U","Échame la Culpa",0,"ES","Lorca",2514891,"ES","ESA114","ESA230","ESA330024",NULL,NULL,"ESP130",NULL,NULL,NULL
"Luis Fonsi",38.09519,-3.63602,24709,"TyHvyGVs42U","Échame la Culpa",0,"ES","Linares",2515045,"ES","ESA101","ESA223","ESA323055",NULL,NULL,"ESP123",NULL,NULL,NULL
"Luis Fonsi",28.09973,-15.41343,362086,"TyHvyGVs42U","Échame la Culpa",0,"ES","Las Palmas de Gran Canaria",2515270,"ES","ESA105","ESA235","ESA335016",NULL,NULL,"ESP135",NULL,NULL,NULL
"Bad Bunny",36.16809,-5.34777,29518,"ovX1HloCgdA","Sensualidad",0,"ES","La Linea de la Concepcion",2515812,"ES","ESA101","ESA211","ESA311022",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",36.68645,-6.13606,92540,"TyHvyGVs42U","Échame la Culpa",0,"ES","Jerez de la Frontera",2516326,"ES","ESA101","ESA211","ESA311020",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",37.76922,-3.79028,64725,"TyHvyGVs42U","Échame la Culpa",0,"ES","Jaen",2516395,"ES","ESA101","ESA223","ESA323050",NULL,NULL,"ESP123",NULL,NULL,NULL
"Luis Fonsi",37.26638,-6.94004,90851,"TyHvyGVs42U","Échame la Culpa",0,"ES","Huelva",2516548,"ES","ESA101","ESA221","ESA321041",NULL,NULL,"ESP121",NULL,NULL,NULL
"Luis Fonsi",37.18817,-3.60667,369277,"TyHvyGVs42U","Échame la Culpa",0,"ES","Granada",2517117,"ES","ESA101","ESA218","ESA318087",NULL,NULL,"ESP118",NULL,NULL,NULL
"Luis Fonsi",38.96667,-0.18333,31751,"TyHvyGVs42U","Échame la Culpa",0,"ES","Gandia",2517367,"ES","ESA110","ESA246","ESA346131",NULL,NULL,"ESP146",NULL,NULL,NULL
"Luis Fonsi",36.53998,-4.62473,52119,"TyHvyGVs42U","Échame la Culpa",0,"ES","Fuengirola",2517595,"ES","ESA101","ESA229","ESA329054",NULL,NULL,"ESP129",NULL,NULL,NULL
"Luis Fonsi",38.26218,-0.70107,80694,"TyHvyGVs42U","Échame la Culpa",0,"ES","Elche",2518559,"ES","ESA110","ESA203","ESA303065",NULL,NULL,"ESP103",NULL,NULL,NULL
"Luis Fonsi",37.28287,-5.92088,30479,"TyHvyGVs42U","Échame la Culpa",0,"ES","Dos Hermanas",2518794,"ES","ESA101","ESA241","ESA341038",NULL,NULL,"ESP141",NULL,NULL,NULL
"Luis Fonsi",37.89155,-4.77275,182551,"TyHvyGVs42U","Échame la Culpa",0,"ES","Cordoba",2519240,"ES","ESA101","ESA214","ESA314021",NULL,NULL,"ESP114",NULL,NULL,NULL
"Luis Fonsi",38.98626,-3.92907,83643,"TyHvyGVs42U","Échame la Culpa",0,"ES","Ciudad Real",2519402,"ES","ESA108","ESA213","ESA313034",NULL,NULL,"ESP113",NULL,NULL,NULL
"Luis Fonsi",36.41976,-6.14367,52656,"TyHvyGVs42U","Échame la Culpa",0,"ES","Chiclana de la Frontera",2519513,"ES","ESA101","ESA211","ESA311015",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",39.98567,-0.04935,87345,"TyHvyGVs42U","Échame la Culpa",0,"ES","Castello de la Plana",2519752,"ES","ESA110","ESA212","ESA312040",NULL,NULL,"ESP112",NULL,NULL,NULL
"Luis Fonsi",37.60512,-0.98623,73897,"TyHvyGVs42U","Échame la Culpa",0,"ES","Cartagena",2520058,"ES","ESA114","ESA230","ESA330016",NULL,NULL,"ESP130",NULL,NULL,NULL
"Luis Fonsi",36.52672,-6.2891,53271,"TyHvyGVs42U","Échame la Culpa",0,"ES","Cadiz",2520600,"ES","ESA101","ESA211","ESA311012",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",39.47649,-6.37224,83327,"TyHvyGVs42U","Échame la Culpa",0,"ES","Caceres",2520611,"ES","ESA111","ESA210","ESA310037",NULL,NULL,"ESP110",NULL,NULL,NULL
"Luis Fonsi",38.53816,-0.13098,67285,"TyHvyGVs42U","Échame la Culpa",0,"ES","Benidorm",2521088,"ES","ESA110","ESA203","ESA303031",NULL,NULL,"ESP103",NULL,NULL,NULL
"Luis Fonsi",38.87789,-6.97061,95983,"TyHvyGVs42U","Échame la Culpa",0,"ES","Badajoz",2521420,"ES","ESA111","ESA206","ESA306015",NULL,NULL,"ESP106",NULL,NULL,NULL
"Luis Fonsi",28.96302,-13.54769,19700,"TyHvyGVs42U","Échame la Culpa",0,"ES","Arrecife",2521570,"ES","ESA105","ESA235","ESA335004",NULL,NULL,"ESP135",NULL,NULL,NULL
"Luis Fonsi",36.83814,-2.45974,97279,"TyHvyGVs42U","Échame la Culpa",0,"ES","Almeria",2521886,"ES","ESA101","ESA204","ESA304013",NULL,NULL,"ESP104",NULL,NULL,NULL
"Luis Fonsi",38.34517,-0.48149,186664,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alicante",2521978,"ES","ESA110","ESA203","ESA303014",NULL,NULL,"ESP103",NULL,NULL,NULL
"Luis Fonsi",36.13326,-5.45051,47337,"TyHvyGVs42U","Échame la Culpa",0,"ES","Algeciras",2522013,"ES","ESA101","ESA211","ESA311004",NULL,NULL,"ESP111",NULL,NULL,NULL
"Luis Fonsi",38.70545,-0.47432,22066,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alcoy",2522098,"ES","ESA110","ESA203","ESA303009",NULL,NULL,"ESP103",NULL,NULL,NULL
"Luis Fonsi",39.15,-0.43333,29355,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alzira",2522129,"ES","ESA110","ESA246","ESA346017",NULL,NULL,"ESP146",NULL,NULL,NULL
"Luis Fonsi",37.96939,-1.21714,25293,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alcantarilla",2522152,"ES","ESA114","ESA230","ESA330005",NULL,NULL,"ESP130",NULL,NULL,NULL
"Luis Fonsi",37.33791,-5.83951,19658,"TyHvyGVs42U","Échame la Culpa",0,"ES","Alcala de Guadaira",2522165,"ES","ESA101","ESA241","ESA341004",NULL,NULL,"ESP141",NULL,NULL,NULL
"Luis Fonsi",38.99424,-1.85643,104547,"TyHvyGVs42U","Échame la Culpa",0,"ES","Albacete",2522258,"ES","ESA108","ESA202","ESA302003",NULL,NULL,"ESP102",NULL,NULL,NULL
"Ed Sheeran",37.07542,15.28664,163517,"2Vv-BfVoq4g","Perfect",0,"IT","Siracusa",2523083,"IT","ITA119","ITA2089","ITA3089017",NULL,NULL,"ITP196",NULL,NULL,NULL
"Ed Sheeran",39.22935,9.25004,56411,"2Vv-BfVoq4g","Perfect",0,"IT","Quartu Sant'Elena",2523665,"IT","ITA120","ITA2092","ITA3092051",NULL,NULL,"ITP109",NULL,NULL,NULL
"Ed Sheeran",38.13205,13.33561,753669,"2Vv-BfVoq4g","Perfect",0,"IT","Palermo",2523920,"IT","ITA119","ITA2082","ITA3082053",NULL,NULL,"ITP190",NULL,NULL,NULL
"Ed Sheeran",38.19394,15.55256,51194,"2Vv-BfVoq4g","Perfect",0,"IT","Messina",2524170,"IT","ITA119","ITA2083","ITA3083048",NULL,NULL,"ITP198",NULL,NULL,NULL
"Ed Sheeran",39.2989,16.25307,110288,"2Vv-BfVoq4g","Perfect",0,"IT","Cosenza",2524907,"IT","ITA118","ITA2078","ITA3078045",NULL,NULL,"ITP187",NULL,NULL,NULL
"Ed Sheeran",38.88247,16.60086,159578,"2Vv-BfVoq4g","Perfect",0,"IT","Catanzaro",2525059,"IT","ITA118","ITA2079","ITA3079023",NULL,NULL,"ITP188",NULL,NULL,NULL
"Ed Sheeran",37.49223,15.07041,580247,"2Vv-BfVoq4g","Perfect",0,"IT","Catania",2525068,"IT","ITA119","ITA2087","ITA3087015",NULL,NULL,"ITP195",NULL,NULL,NULL
"Ed Sheeran",39.23054,9.11917,118180,"2Vv-BfVoq4g","Perfect",0,"IT","Cagliari",2525473,"IT","ITA120","ITA2092","ITA3092009",NULL,NULL,"ITP109",NULL,NULL,NULL
"Zouhair Bahaoui",35.76727,-5.79975,321627,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Tangier",2530335,"MA","MAA116","MAA2511","MAA35110105",NULL,NULL,"MAP19",NULL,NULL,NULL
"Zouhair Bahaoui",33.00103,-7.61662,71212,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Settat",2537406,"MA","MAA106","MAA2461","MAA34610101",NULL,NULL,"MAP12",NULL,NULL,NULL
"Zouhair Bahaoui",34.01325,-6.83255,324982,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Rabat",2538475,"MA","MAA110","MAA2421","MAA34210105",NULL,NULL,"MAP11",NULL,NULL,NULL
"Zouhair Bahaoui",35.16813,-2.93352,113882,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Nador",2541479,"MA","MAA108","MAA2381","MAA33810101",NULL,NULL,"MAP16",NULL,NULL,NULL
"Zouhair Bahaoui",33.89352,-5.54727,272526,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Meknes",2542715,"MA","MAA113","MAA2061","MAA30610101",NULL,NULL,"MAP15",NULL,NULL,NULL
"Zouhair Bahaoui",31.63416,-7.99994,404759,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Marrakesh",2542997,"MA","MAA107","MAA2351","MAA33510105",NULL,NULL,"MAP14",NULL,NULL,NULL
"Zouhair Bahaoui",34.26101,-6.5802,176817,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Kenitra",2544571,"MA","MAA105","MAA2281","MAA32810101",NULL,NULL,"MAP11",NULL,NULL,NULL
"Zouhair Bahaoui",34.03313,-5.00028,351458,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Fes",2548885,"MA","MAA114","MAA2231","MAA32310101",NULL,NULL,"MAP13",NULL,NULL,NULL
"Zouhair Bahaoui",33.25682,-8.50882,80089,"q-D_pgCIRqw","Muchas Gracias",0,"MA","El Jadid",2550078,"MA","MAA111","MAA2181","MAA31810101",NULL,NULL,"MAP12",NULL,NULL,NULL
"Zouhair Bahaoui",33.58831,-7.61138,2101746,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Casablanca",2553604,"MA","MAA109","MAA2142","MAA31420113",NULL,NULL,"MAP12",NULL,NULL,NULL
"Zouhair Bahaoui",32.33725,-6.34983,74305,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Beni Mellal",2555745,"MA","MAA112","MAA2091","MAA30910101",NULL,NULL,"MAP12",NULL,NULL,NULL
"Zouhair Bahaoui",30.42018,-9.59815,418350,"q-D_pgCIRqw","Muchas Gracias",0,"MA","Agadir",2561668,"MA","MAA104","MAA2001","MAA30010101",NULL,NULL,"MAP18",NULL,NULL,NULL
"Ed Sheeran",55.70927,9.5357,24986,"2Vv-BfVoq4g","Perfect",0,"DK","Vejle",2610613,"DK","DKA1083","DKA2630","DKA3630-7893",NULL,NULL,"DKP171",NULL,NULL,NULL
"Ed Sheeran",56.1697,9.54508,35994,"2Vv-BfVoq4g","Perfect",0,"DK","Silkeborg",2614030,"DK","DKA1082","DKA2740","DKA3740-8017",NULL,NULL,"DKP186",NULL,NULL,NULL
"Ed Sheeran",55.64152,12.08035,21428,"2Vv-BfVoq4g","Perfect",0,"DK","Roskilde",2614481,"DK","DKA1085","DKA2265","DKA3265-7156",NULL,NULL,"DKP140",NULL,NULL,NULL
"Ed Sheeran",56.4607,10.03639,27076,"2Vv-BfVoq4g","Perfect",0,"DK","Randers",2615006,"DK","DKA1082","DKA2730","DKA3730-8181",NULL,NULL,"DKP189",NULL,NULL,NULL
"Ed Sheeran",55.39594,10.38831,74230,"2Vv-BfVoq4g","Perfect",0,"DK","Odense",2615876,"DK","DKA1083","DKA2461","DKA3461-7774",NULL,NULL,"DKP150",NULL,NULL,NULL
"Ed Sheeran",55.22992,11.76092,17026,"2Vv-BfVoq4g","Perfect",0,"DK","Naestved",2616038,"DK","DKA1085","DKA2370","DKA3370-7511",NULL,NULL,"DKP147",NULL,NULL,NULL
"Ed Sheeran",55.67594,12.56553,583724,"2Vv-BfVoq4g","Perfect",0,"DK","Copenhagen",2618425,"DK","DKA1084","DKA2101","DKA3101-9174",NULL,NULL,"DKP116",NULL,NULL,NULL
"Ed Sheeran",55.4904,9.47216,23892,"2Vv-BfVoq4g","Perfect",0,"DK","Kolding",2618528,"DK","DKA1083","DKA2621","DKA3621-7927",NULL,NULL,"DKP160",NULL,NULL,NULL
"Camila Cabello",55.65719,12.47364,14454,"BQ0mxQXmLsk","Havana",0,"DK","Hvidovre",2619528,"DK","DKA1084","DKA2167","DKA3167-7141",NULL,NULL,"DKP126",NULL,NULL,NULL
"Ed Sheeran",55.86066,9.85034,29909,"2Vv-BfVoq4g","Perfect",0,"DK","Horsens",2619771,"DK","DKA1082","DKA2615","DKA3615-8052",NULL,NULL,"DKP187",NULL,NULL,NULL
"Ed Sheeran",56.13932,8.97378,23178,"2Vv-BfVoq4g","Perfect",0,"DK","Herning",2620425,"DK","DKA1082","DKA2657","DKA3657-8789",NULL,NULL,"DKP174",NULL,NULL,NULL
"Camila Cabello",55.58333,12.3,8408,"BQ0mxQXmLsk","Havana",0,"DK","Greve",2621215,"DK","DKA1085","DKA2253","DKA3253-7194",NULL,NULL,"DKP126",NULL,NULL,NULL
"Camila Cabello",55.67938,12.53463,11556,"BQ0mxQXmLsk","Havana",0,"DK","Frederiksberg",2621942,"DK","DKA1084","DKA2147","DKA3147-7103",NULL,NULL,"DKP120",NULL,NULL,NULL
"Ed Sheeran",55.47028,8.45187,55488,"2Vv-BfVoq4g","Perfect",0,"DK","Esbjerg",2622447,"DK","DKA1083","DKA2561","DKA3561-8905",NULL,NULL,"DKP167",NULL,NULL,NULL
"Ed Sheeran",56.15674,10.21076,128048,"2Vv-BfVoq4g","Perfect",0,"DK","Arhus",2624652,"DK","DKA1082","DKA2751","DKA3751-8114",NULL,NULL,"DKP180",NULL,NULL,NULL
"Ed Sheeran",57.048,9.9187,82611,"2Vv-BfVoq4g","Perfect",0,"DK","Aalborg",2624886,"DK","DKA1081","DKA2851","DKA3851-8364",NULL,NULL,"DKP190",NULL,NULL,NULL
"Ed Sheeran",53.95763,-1.08271,68819,"2Vv-BfVoq4g","Perfect",0,"GB","York",2633352,"GB","GBA1E06000014","GBA2E06000014",NULL,NULL,NULL,"GBP1YO","GBP2YO1",NULL,NULL
"Ed Sheeran",50.94159,-2.63211,19919,"2Vv-BfVoq4g","Perfect",0,"GB","Yeovil",2633373,"GB","GBA1E10000027","GBA2E07000189",NULL,NULL,NULL,"GBP1BA","GBP2BA20",NULL,NULL
"Ed Sheeran",53.04664,-2.99132,45980,"2Vv-BfVoq4g","Perfect",0,"GB","Wrexham",2633485,"GB","GBA1W06000006","GBA2W06000006",NULL,NULL,NULL,"GBP1LL","GBP2LL13",NULL,NULL
"Ed Sheeran",50.81795,-0.37538,23316,"2Vv-BfVoq4g","Perfect",0,"GB","Worthing",2633521,"GB","GBA1E10000032","GBA2E07000229",NULL,NULL,NULL,"GBP1BN","GBP2BN11",NULL,NULL
"Ed Sheeran",52.18935,-2.22001,51838,"2Vv-BfVoq4g","Perfect",0,"GB","Worcester",2633563,"GB","GBA1E10000034","GBA2E07000237",NULL,NULL,NULL,"GBP1WR","GBP2WR1",NULL,NULL
"Ed Sheeran",52.58547,-2.12296,108419,"2Vv-BfVoq4g","Perfect",0,"GB","Wolverhampton",2633691,"GB","GBA1E11000005","GBA2E08000031",NULL,NULL,NULL,"GBP1WV","GBP2WV1",NULL,NULL
"Ed Sheeran",51.31903,-0.55893,21156,"2Vv-BfVoq4g","Perfect",0,"GB","Woking",2633709,"GB","GBA1E10000030","GBA2E07000217",NULL,NULL,NULL,"GBP1GU","GBP2GU21",NULL,NULL
"Ed Sheeran",51.06513,-1.3187,11958,"2Vv-BfVoq4g","Perfect",0,"GB","Winchester",2633858,"GB","GBA1E10000014","GBA2E07000094",NULL,NULL,NULL,"GBP1SO","GBP2SO23",NULL,NULL
"Ed Sheeran",53.54296,-2.63706,44010,"2Vv-BfVoq4g","Perfect",0,"GB","Wigan",2633948,"GB","GBA1E11000001","GBA2E08000010",NULL,NULL,NULL,"GBP1WN","GBP2WN3",NULL,NULL
"Ed Sheeran",53.3618,-2.73406,30118,"2Vv-BfVoq4g","Perfect",0,"GB","Widnes",2633954,"GB","GBA1E06000006","GBA2E06000006",NULL,NULL,NULL,"GBP1WA","GBP2WA8",NULL,NULL
"Ed Sheeran",52.51868,-1.9945,24149,"2Vv-BfVoq4g","Perfect",0,"GB","West Bromwich",2634491,"GB","GBA1E11000005","GBA2E08000028",NULL,NULL,NULL,"GBP1B","GBP2B70",NULL,NULL
"Ed Sheeran",52.92979,-1.12537,16928,"2Vv-BfVoq4g","Perfect",0,"GB","West Bridgford",2634493,"GB","GBA1E10000024","GBA2E07000176",NULL,NULL,NULL,"GBP1NG","GBP2NG2",NULL,NULL
